Subject,AWC,hour
11011.0,12.0,10.1
11011.0,12.0,13.35
11011.0,11.0,10.45
11011.0,11.0,11.05
11011.0,11.0,13.5
11011.0,10.0,9.55
11011.0,9.0,10
11011.0,9.0,16.2
11011.0,6.0,13.05
11011.0,5.0,18.45
11011.0,4.0,8.55
11011.0,4.0,13.3
11011.0,3.0,13.1
11011.0,2.0,9.5
11011.0,2.0,14.1
11011.0,0.0,10.05
11011.0,0.0,13.15
11011.0,0.0,14.15
11011.0,0.0,15.4
11011.0,0.0,15.45
11011.0,-1,0
11011.0,-1,0.05
11011.0,-1,0.1
11011.0,-1,0.15000000000000002
11011.0,-1,0.2
11011.0,-1,0.25
11011.0,-1,0.30000000000000004
11011.0,-1,0.35000000000000003
11011.0,-1,0.4
11011.0,-1,0.45
11011.0,-1,0.5
11011.0,-1,0.55
11011.0,-1,1
11011.0,-1,1.05
11011.0,-1,1.1
11011.0,-1,1.15
11011.0,-1,1.2
11011.0,-1,1.25
11011.0,-1,1.3
11011.0,-1,1.35
11011.0,-1,1.4
11011.0,-1,1.45
11011.0,-1,1.5
11011.0,-1,1.55
11011.0,-1,2
11011.0,-1,2.05
11011.0,-1,2.1
11011.0,-1,2.15
11011.0,-1,2.2
11011.0,-1,2.25
11011.0,-1,2.3
11011.0,-1,2.35
11011.0,-1,2.4
11011.0,-1,2.45
11011.0,-1,2.5
11011.0,-1,2.55
11011.0,-1,3
11011.0,-1,3.05
11011.0,-1,3.1
11011.0,-1,3.15
11011.0,-1,3.2
11011.0,-1,3.25
11011.0,-1,3.3
11011.0,-1,3.35
11011.0,-1,3.4
11011.0,-1,3.45
11011.0,-1,3.5
11011.0,-1,3.55
11011.0,-1,4
11011.0,-1,4.05
11011.0,-1,4.1
11011.0,-1,4.15
11011.0,-1,4.2
11011.0,-1,4.25
11011.0,-1,4.3
11011.0,-1,4.35
11011.0,-1,4.4
11011.0,-1,4.45
11011.0,-1,4.5
11011.0,-1,4.55
11011.0,-1,5
11011.0,-1,5.05
11011.0,-1,5.1
11011.0,-1,5.15
11011.0,-1,5.2
11011.0,-1,5.25
11011.0,-1,5.3
11011.0,-1,5.35
11011.0,-1,5.4
11011.0,-1,5.45
11011.0,-1,5.5
11011.0,-1,5.55
11011.0,-1,6
11011.0,-1,6.05
11011.0,-1,6.1
11011.0,-1,6.15
11011.0,-1,6.2
11011.0,-1,6.25
11011.0,-1,6.3
11011.0,-1,6.35
11011.0,-1,6.4
11011.0,-1,6.45
11011.0,-1,6.5
11011.0,-1,6.55
11011.0,-1,7
11011.0,-1,7.05
11011.0,-1,7.1
11011.0,-1,7.15
11011.0,-1,7.2
11011.0,-1,7.25
11011.0,-1,7.3
11011.0,-1,7.35
11011.0,-1,7.4
11011.0,-1,7.45
11011.0,-1,7.5
11011.0,-1,7.55
11011.0,-1,8
11011.0,-1,8.05
11011.0,-1,8.1
11011.0,-1,11.1
11011.0,-1,11.15
11011.0,-1,11.2
11011.0,-1,11.25
11011.0,-1,11.3
11011.0,-1,11.35
11011.0,-1,11.4
11011.0,-1,11.45
11011.0,-1,11.5
11011.0,-1,11.55
11011.0,-1,12
11011.0,-1,12.05
11011.0,-1,12.1
11011.0,-1,12.15
11011.0,-1,12.2
11011.0,-1,12.25
11011.0,-1,12.3
11011.0,-1,12.35
11011.0,-1,12.4
11011.0,-1,12.45
11011.0,-1,12.5
11011.0,-1,12.55
11011.0,-1,13
11011.0,-1,19.5
11011.0,-1,19.55
11011.0,-1,20
11011.0,-1,20.05
11011.0,-1,20.1
11011.0,-1,20.15
11011.0,-1,20.2
11011.0,-1,20.25
11011.0,-1,20.3
11011.0,-1,20.35
11011.0,-1,20.4
11011.0,-1,20.45
11011.0,-1,20.5
11011.0,-1,20.55
11011.0,-1,21
11011.0,-1,21.05
11011.0,-1,21.1
11011.0,-1,21.15
11011.0,-1,21.2
11011.0,-1,21.25
11011.0,-1,21.3
11011.0,-1,21.35
11011.0,-1,21.4
11011.0,-1,21.45
11011.0,-1,21.5
11011.0,-1,21.55
11011.0,-1,22
11011.0,-1,22.05
11011.0,-1,22.1
11011.0,-1,22.15
11011.0,-1,22.2
11011.0,-1,22.25
11011.0,-1,22.3
11011.0,-1,22.35
11011.0,-1,22.4
11011.0,-1,22.45
11011.0,-1,22.5
11011.0,-1,22.55
11011.0,-1,23
11011.0,-1,23.05
11011.0,-1,23.1
11011.0,-1,23.15
11011.0,-1,23.2
11011.0,-1,23.25
11011.0,-1,23.3
11011.0,-1,23.35
11011.0,-1,23.4
11011.0,-1,23.45
11011.0,-1,23.5
11011.0,-1,23.55
11014.0,620.0,19.1
11014.0,558.0,19.05
11014.0,454.0,9.25
11014.0,447.0,12.5
11014.0,388.0,9.2
11014.0,379.0,17.25
11014.0,364.0,9.45
11014.0,360.0,9.3
11014.0,352.0,18.15
11014.0,338.0,19
11014.0,315.0,19.15
11014.0,304.0,10.4
11014.0,295.0,10.45
11014.0,283.0,18.55
11014.0,278.0,17.3
11014.0,278.0,17.45
11014.0,274.0,15.1
11014.0,262.0,17.15
11014.0,237.0,9.5
11014.0,233.0,17.35
11014.0,232.0,17.4
11014.0,226.0,10.25
11014.0,225.0,18.1
11014.0,223.0,9.15
11014.0,215.0,17.2
11014.0,200.0,15.35
11014.0,199.0,14.25
11014.0,190.0,17.5
11014.0,188.0,14.1
11014.0,177.0,9.05
11014.0,172.0,15.4
11014.0,163.0,10.35
11014.0,161.0,14.45
11014.0,158.0,10.1
11014.0,154.0,18.4
11014.0,152.0,15.15
11014.0,145.0,14.15
11014.0,143.0,10.05
11014.0,143.0,14.3
11014.0,141.0,17.1
11014.0,140.0,16.4
11014.0,139.0,15.3
11014.0,138.0,13.15
11014.0,137.0,15
11014.0,125.0,13.25
11014.0,119.0,10.5
11014.0,119.0,18.45
11014.0,116.0,18.2
11014.0,110.0,18.25
11014.0,108.0,15.45
11014.0,105.0,14.35
11014.0,102.0,18.05
11014.0,98.0,15.55
11014.0,98.0,18.3
11014.0,97.0,16.5
11014.0,90.0,10.15
11014.0,90.0,14.4
11014.0,88.0,10
11014.0,87.0,9.1
11014.0,85.0,13.2
11014.0,84.0,13.3
11014.0,81.0,9
11014.0,81.0,15.2
11014.0,74.0,10.3
11014.0,74.0,17.05
11014.0,72.0,14.55
11014.0,71.0,15.5
11014.0,67.0,15.05
11014.0,64.0,16.05
11014.0,55.0,18
11014.0,51.0,14.2
11014.0,45.0,17.55
11014.0,42.0,15.25
11014.0,38.0,13.1
11014.0,35.0,9.55
11014.0,35.0,16.45
11014.0,31.0,16
11014.0,31.0,17
11014.0,29.0,14.5
11014.0,27.0,12.45
11014.0,26.0,12.55
11014.0,24.0,8.55
11014.0,22.0,18.35
11014.0,20.0,16.55
11014.0,14.0,13.35
11014.0,14.0,16.1
11014.0,13.0,10.2
11014.0,8.0,9.4
11014.0,4.0,14.05
11014.0,3.0,14
11014.0,0.0,9.35
11014.0,0.0,13
11014.0,0.0,13.05
11014.0,0.0,13.4
11014.0,0.0,13.45
11014.0,0.0,13.5
11014.0,0.0,13.55
11014.0,0.0,18.5
11014.0,-1,0
11014.0,-1,0.05
11014.0,-1,0.1
11014.0,-1,0.15000000000000002
11014.0,-1,0.2
11014.0,-1,0.25
11014.0,-1,0.30000000000000004
11014.0,-1,0.35000000000000003
11014.0,-1,0.4
11014.0,-1,0.45
11014.0,-1,0.5
11014.0,-1,0.55
11014.0,-1,1
11014.0,-1,1.05
11014.0,-1,1.1
11014.0,-1,1.15
11014.0,-1,1.2
11014.0,-1,1.25
11014.0,-1,1.3
11014.0,-1,1.35
11014.0,-1,1.4
11014.0,-1,1.45
11014.0,-1,1.5
11014.0,-1,1.55
11014.0,-1,2
11014.0,-1,2.05
11014.0,-1,2.1
11014.0,-1,2.15
11014.0,-1,2.2
11014.0,-1,2.25
11014.0,-1,2.3
11014.0,-1,2.35
11014.0,-1,2.4
11014.0,-1,2.45
11014.0,-1,2.5
11014.0,-1,2.55
11014.0,-1,3
11014.0,-1,3.05
11014.0,-1,3.1
11014.0,-1,3.15
11014.0,-1,3.2
11014.0,-1,3.25
11014.0,-1,3.3
11014.0,-1,3.35
11014.0,-1,3.4
11014.0,-1,3.45
11014.0,-1,3.5
11014.0,-1,3.55
11014.0,-1,4
11014.0,-1,4.05
11014.0,-1,4.1
11014.0,-1,4.15
11014.0,-1,4.2
11014.0,-1,4.25
11014.0,-1,4.3
11014.0,-1,4.35
11014.0,-1,4.4
11014.0,-1,4.45
11014.0,-1,4.5
11014.0,-1,4.55
11014.0,-1,5
11014.0,-1,5.05
11014.0,-1,5.1
11014.0,-1,5.15
11014.0,-1,5.2
11014.0,-1,5.25
11014.0,-1,5.3
11014.0,-1,5.35
11014.0,-1,5.4
11014.0,-1,5.45
11014.0,-1,5.5
11014.0,-1,5.55
11014.0,-1,6
11014.0,-1,6.05
11014.0,-1,6.1
11014.0,-1,6.15
11014.0,-1,6.2
11014.0,-1,6.25
11014.0,-1,6.3
11014.0,-1,6.35
11014.0,-1,6.4
11014.0,-1,6.45
11014.0,-1,6.5
11014.0,-1,6.55
11014.0,-1,7
11014.0,-1,7.05
11014.0,-1,7.1
11014.0,-1,7.15
11014.0,-1,7.2
11014.0,-1,7.25
11014.0,-1,7.3
11014.0,-1,7.35
11014.0,-1,7.4
11014.0,-1,7.45
11014.0,-1,7.5
11014.0,-1,7.55
11014.0,-1,8
11014.0,-1,8.05
11014.0,-1,8.1
11014.0,-1,8.15
11014.0,-1,8.2
11014.0,-1,8.25
11014.0,-1,8.3
11014.0,-1,8.35
11014.0,-1,8.4
11014.0,-1,8.45
11014.0,-1,8.5
11014.0,-1,10.55
11014.0,-1,11
11014.0,-1,11.05
11014.0,-1,11.1
11014.0,-1,11.15
11014.0,-1,11.2
11014.0,-1,11.25
11014.0,-1,11.3
11014.0,-1,11.35
11014.0,-1,11.4
11014.0,-1,11.45
11014.0,-1,11.5
11014.0,-1,11.55
11014.0,-1,12
11014.0,-1,12.05
11014.0,-1,12.1
11014.0,-1,12.15
11014.0,-1,12.2
11014.0,-1,12.25
11014.0,-1,12.3
11014.0,-1,12.35
11014.0,-1,12.4
11014.0,-1,16.15
11014.0,-1,16.2
11014.0,-1,16.25
11014.0,-1,16.3
11014.0,-1,16.35
11014.0,-1,19.2
11014.0,-1,19.25
11014.0,-1,19.3
11014.0,-1,19.35
11014.0,-1,19.4
11014.0,-1,19.45
11014.0,-1,19.5
11014.0,-1,19.55
11014.0,-1,20
11014.0,-1,20.05
11014.0,-1,20.1
11014.0,-1,20.15
11014.0,-1,20.2
11014.0,-1,20.25
11014.0,-1,20.3
11014.0,-1,20.35
11014.0,-1,20.4
11014.0,-1,20.45
11014.0,-1,20.5
11014.0,-1,20.55
11014.0,-1,21
11014.0,-1,21.05
11014.0,-1,21.1
11014.0,-1,21.15
11014.0,-1,21.2
11014.0,-1,21.25
11014.0,-1,21.3
11014.0,-1,21.35
11014.0,-1,21.4
11014.0,-1,21.45
11014.0,-1,21.5
11014.0,-1,21.55
11014.0,-1,22
11014.0,-1,22.05
11014.0,-1,22.1
11014.0,-1,22.15
11014.0,-1,22.2
11014.0,-1,22.25
11014.0,-1,22.3
