SUBJECT,AWC,hour
460.0,-1,0
460.0,-1,1
460.0,-1,2
460.0,-1,3
460.0,-1,4
460.0,-1,5
460.0,-1,20
460.0,-1,21
460.0,-1,22
460.0,-1,23
461.0,4166.0,12
461.0,4089.0,17
461.0,3875.0,18
461.0,3500.0,13
461.0,2680.0,16
461.0,2620.0,11
461.0,2409.0,15
461.0,2259.0,14
461.0,2244.0,19
461.0,-1,0
461.0,-1,1
461.0,-1,2
461.0,-1,3
461.0,-1,4
461.0,-1,5
461.0,-1,6
461.0,-1,7
461.0,-1,8
461.0,-1,9
461.0,-1,10
461.0,-1,20
461.0,-1,21
461.0,-1,22
461.0,-1,23
464.0,1763.0,12
464.0,641.0,13
464.0,562.0,15
464.0,468.0,14
464.0,239.0,18
464.0,92.0,17
464.0,-1,0
464.0,-1,1
464.0,-1,2
464.0,-1,3
464.0,-1,4
464.0,-1,5
464.0,-1,6
464.0,-1,7
464.0,-1,8
464.0,-1,9
464.0,-1,10
464.0,-1,11
464.0,-1,16
464.0,-1,19
464.0,-1,20
464.0,-1,21
464.0,-1,22
464.0,-1,23
465.0,1424.0,9
465.0,1349.0,8
465.0,1308.0,15
465.0,678.0,13
465.0,642.0,10
465.0,543.0,11
465.0,460.0,16
465.0,455.0,14
465.0,0.0,12
465.0,-1,0
465.0,-1,1
465.0,-1,2
465.0,-1,3
465.0,-1,4
465.0,-1,5
465.0,-1,6
465.0,-1,7
465.0,-1,17
465.0,-1,18
465.0,-1,19
465.0,-1,20
465.0,-1,21
465.0,-1,22
465.0,-1,23
470.0,3149.0,10
470.0,1774.0,19
470.0,1629.0,15
470.0,1530.0,11
470.0,1397.0,9
470.0,1332.0,18
470.0,1294.0,16
470.0,1213.0,14
470.0,1180.0,17
470.0,762.0,8
470.0,505.0,12
470.0,445.0,20
470.0,354.0,13
470.0,113.0,21
470.0,-1,0
470.0,-1,1
470.0,-1,2
470.0,-1,3
470.0,-1,4
470.0,-1,5
470.0,-1,6
470.0,-1,7
470.0,-1,22
470.0,-1,23
471.0,3028.0,15
471.0,2082.0,12
471.0,1996.0,9
471.0,1938.0,19
471.0,1433.0,11
471.0,1354.0,13
471.0,1145.0,8
471.0,919.0,16
471.0,882.0,7
471.0,682.0,18
471.0,594.0,17
471.0,482.0,20
471.0,251.0,14
471.0,65.0,10
471.0,-1,0
471.0,-1,1
471.0,-1,2
471.0,-1,3
471.0,-1,4
471.0,-1,5
471.0,-1,6
471.0,-1,21
471.0,-1,22
471.0,-1,23
474.0,2594.0,13
474.0,1946.0,16
474.0,1522.0,20
474.0,1372.0,19
474.0,730.0,14
474.0,659.0,15
474.0,463.0,18
474.0,173.0,17
474.0,-1,0
474.0,-1,1
474.0,-1,2
474.0,-1,3
474.0,-1,4
474.0,-1,5
474.0,-1,6
474.0,-1,7
474.0,-1,8
474.0,-1,9
474.0,-1,10
474.0,-1,11
474.0,-1,12
474.0,-1,21
474.0,-1,22
474.0,-1,23
475.0,3005.0,19
475.0,2148.0,10
475.0,1937.0,18
475.0,1804.0,7
475.0,1771.0,17
475.0,1645.0,13
475.0,1239.0,16
475.0,1222.0,9
475.0,1212.0,14
475.0,954.0,12
475.0,925.0,15
475.0,789.0,8
475.0,589.0,11
475.0,18.0,20
475.0,0.0,21
475.0,-1,0
475.0,-1,1
475.0,-1,2
475.0,-1,3
475.0,-1,4
475.0,-1,5
475.0,-1,6
475.0,-1,22
475.0,-1,23
476.0,1122.0,13
476.0,638.0,17
476.0,579.0,18
476.0,526.0,8
476.0,362.0,16
476.0,331.0,11
476.0,308.0,10
476.0,202.0,9
476.0,114.0,15
476.0,59.0,19
476.0,57.0,14
476.0,46.0,12
476.0,-1,0
476.0,-1,1
476.0,-1,2
476.0,-1,3
476.0,-1,4
476.0,-1,5
476.0,-1,6
476.0,-1,7
476.0,-1,20
476.0,-1,21
476.0,-1,22
476.0,-1,23
477.0,3820.0,13
477.0,1739.0,20
477.0,1387.0,18
477.0,1144.0,21
477.0,1099.0,19
477.0,938.0,12
477.0,913.0,10
477.0,845.0,9
477.0,466.0,7
477.0,345.0,14
477.0,344.0,6
477.0,321.0,11
477.0,218.0,17
477.0,101.0,8
477.0,26.0,16
477.0,25.0,15
477.0,-1,0
477.0,-1,1
477.0,-1,2
477.0,-1,3
477.0,-1,4
477.0,-1,5
477.0,-1,22
477.0,-1,23
481.0,1937.0,17
481.0,1691.0,15
481.0,1560.0,10
481.0,1391.0,13
481.0,1269.0,9
481.0,1188.0,18
481.0,1124.0,16
481.0,878.0,14
481.0,852.0,12
481.0,534.0,11
481.0,477.0,19
481.0,-1,0
481.0,-1,1
481.0,-1,2
481.0,-1,3
481.0,-1,4
481.0,-1,5
481.0,-1,6
481.0,-1,7
481.0,-1,8
481.0,-1,20
481.0,-1,21
481.0,-1,22
481.0,-1,23
485.0,3308.0,18
485.0,2726.0,10
485.0,2373.0,21
485.0,2038.0,17
485.0,1756.0,16
485.0,1137.0,15
485.0,1116.0,20
485.0,1106.0,8
485.0,995.0,9
485.0,902.0,19
485.0,827.0,11
485.0,342.0,12
485.0,255.0,22
485.0,50.0,14
485.0,11.0,13
485.0,-1,0
485.0,-1,1
485.0,-1,2
485.0,-1,3
485.0,-1,4
485.0,-1,5
485.0,-1,6
485.0,-1,7
485.0,-1,23
488.0,883.0,9
488.0,529.0,10
488.0,419.0,14
488.0,265.0,11
488.0,138.0,16
488.0,95.0,17
488.0,39.0,15
488.0,7.0,12
488.0,-1,0
488.0,-1,1
488.0,-1,2
488.0,-1,3
488.0,-1,4
488.0,-1,5
488.0,-1,6
488.0,-1,7
488.0,-1,8
488.0,-1,13
488.0,-1,18
488.0,-1,19
488.0,-1,20
488.0,-1,21
488.0,-1,22
488.0,-1,23
492.0,1340.0,21
492.0,1318.0,12
492.0,1306.0,19
492.0,1047.0,13
492.0,920.0,14
492.0,735.0,20
492.0,676.0,17
492.0,455.0,18
492.0,428.0,15
492.0,256.0,11
492.0,168.0,10
492.0,12.0,22
492.0,-1,0
492.0,-1,1
492.0,-1,2
492.0,-1,3
492.0,-1,4
492.0,-1,5
492.0,-1,6
492.0,-1,7
492.0,-1,8
492.0,-1,9
492.0,-1,16
492.0,-1,23
500.0,617.0,15
500.0,600.0,10
500.0,537.0,12
500.0,324.0,14
500.0,283.0,16
500.0,263.0,13
500.0,158.0,9
500.0,91.0,11
500.0,0.0,17
500.0,0.0,18
500.0,0.0,19
500.0,-1,0
500.0,-1,1
500.0,-1,2
500.0,-1,3
500.0,-1,4
500.0,-1,5
500.0,-1,6
500.0,-1,7
500.0,-1,8
500.0,-1,20
500.0,-1,21
500.0,-1,22
500.0,-1,23
501.0,4909.0,9
501.0,4699.0,7
501.0,4696.0,11
501.0,4523.0,10
501.0,4245.0,20
501.0,3798.0,8
501.0,3292.0,18
501.0,2816.0,17
501.0,2713.0,14
501.0,2528.0,15
501.0,2284.0,19
501.0,1932.0,12
501.0,1795.0,16
501.0,1594.0,13
501.0,-1,0
501.0,-1,1
501.0,-1,2
501.0,-1,3
501.0,-1,4
501.0,-1,5
501.0,-1,6
501.0,-1,21
501.0,-1,22
501.0,-1,23
503.0,2667.0,16
503.0,2049.0,12
503.0,1960.0,17
503.0,1846.0,18
503.0,1295.0,20
503.0,969.0,13
503.0,948.0,19
503.0,705.0,11
503.0,608.0,21
503.0,519.0,14
503.0,54.0,15
503.0,-1,0
503.0,-1,1
503.0,-1,2
503.0,-1,3
503.0,-1,4
503.0,-1,5
503.0,-1,6
503.0,-1,7
503.0,-1,8
503.0,-1,9
503.0,-1,10
503.0,-1,22
503.0,-1,23
511.0,39.0,22
511.0,-1,0
511.0,-1,1
511.0,-1,2
511.0,-1,3
511.0,-1,4
511.0,-1,5
511.0,-1,6
511.0,-1,7
511.0,-1,8
511.0,-1,9
511.0,-1,10
511.0,-1,11
511.0,-1,12
511.0,-1,13
511.0,-1,14
511.0,-1,15
511.0,-1,16
511.0,-1,17
511.0,-1,18
511.0,-1,19
511.0,-1,20
511.0,-1,21
511.0,-1,23
512.0,1732.0,16
512.0,1590.0,15
512.0,1285.0,17
512.0,1255.0,10
512.0,1254.0,12
512.0,937.0,18
512.0,880.0,11
512.0,811.0,19
512.0,730.0,13
512.0,56.0,14
512.0,-1,0
512.0,-1,1
512.0,-1,2
512.0,-1,3
512.0,-1,4
512.0,-1,5
512.0,-1,6
512.0,-1,7
512.0,-1,8
512.0,-1,9
512.0,-1,20
512.0,-1,21
512.0,-1,22
512.0,-1,23
513.0,1873.0,21
513.0,1699.0,20
513.0,1298.0,15
513.0,1283.0,23
513.0,1111.0,22
513.0,1103.0,13
513.0,684.0,16
513.0,608.0,19
513.0,559.0,14
513.0,141.0,0
513.0,8.0,18
513.0,0.0,17
513.0,-1,1
513.0,-1,2
513.0,-1,3
513.0,-1,4
513.0,-1,5
513.0,-1,6
513.0,-1,7
513.0,-1,8
513.0,-1,9
513.0,-1,10
513.0,-1,11
513.0,-1,12
528.0,2808.0,19
528.0,1143.0,20
528.0,1128.0,8
528.0,1088.0,21
528.0,745.0,9
528.0,670.0,15
528.0,539.0,14
528.0,412.0,22
528.0,376.0,12
528.0,369.0,13
528.0,243.0,10
528.0,203.0,7
528.0,169.0,11
528.0,8.0,17
528.0,1.0,18
528.0,0.0,16
528.0,-1,0
528.0,-1,1
528.0,-1,2
528.0,-1,3
528.0,-1,4
528.0,-1,5
528.0,-1,6
528.0,-1,23
