SUBJECT,AWC,hour
190.0,-1,9.25
190.0,-1,9.3
190.0,-1,9.35
190.0,-1,9.4
190.0,-1,9.45
190.0,-1,9.5
190.0,-1,9.55
190.0,-1,10
190.0,-1,10.05
190.0,-1,10.1
190.0,-1,10.15
190.0,-1,10.2
190.0,-1,10.25
190.0,-1,10.3
190.0,-1,10.35
190.0,-1,10.4
190.0,-1,10.45
190.0,-1,10.5
190.0,-1,16.05
190.0,-1,16.1
190.0,-1,16.15
190.0,-1,16.2
190.0,-1,16.25
190.0,-1,16.3
190.0,-1,16.35
190.0,-1,16.4
190.0,-1,16.45
190.0,-1,16.5
190.0,-1,16.55
190.0,-1,17
190.0,-1,17.05
190.0,-1,17.1
190.0,-1,17.15
190.0,-1,17.2
190.0,-1,17.25
190.0,-1,17.3
190.0,-1,17.35
190.0,-1,17.4
190.0,-1,17.45
190.0,-1,17.5
190.0,-1,17.55
190.0,-1,20.4
190.0,-1,20.45
190.0,-1,20.5
190.0,-1,20.55
190.0,-1,21
190.0,-1,21.05
190.0,-1,21.1
190.0,-1,21.15
190.0,-1,21.2
190.0,-1,21.25
190.0,-1,21.3
190.0,-1,21.35
190.0,-1,21.4
190.0,-1,21.45
190.0,-1,21.5
190.0,-1,21.55
190.0,-1,22
190.0,-1,22.05
190.0,-1,22.1
190.0,-1,22.15
190.0,-1,22.2
190.0,-1,22.25
190.0,-1,22.3
190.0,-1,22.35
190.0,-1,22.4
190.0,-1,22.45
190.0,-1,22.5
190.0,-1,22.55
190.0,-1,23
190.0,-1,23.05
190.0,-1,23.1
190.0,-1,23.15
190.0,-1,23.2
190.0,-1,23.25
190.0,-1,23.3
190.0,-1,23.35
190.0,-1,23.4
190.0,-1,23.45
190.0,-1,23.5
190.0,-1,23.55
192.0,583.0,22.25
192.0,528.0,15.45
192.0,452.0,22.3
192.0,442.0,15.15
192.0,423.0,12.2
192.0,406.0,19.5
192.0,361.0,18
192.0,342.0,12.3
192.0,338.0,22.2
192.0,332.0,12.25
192.0,327.0,12.35
192.0,308.0,22.15
192.0,302.0,14.15
192.0,293.0,12.4
192.0,281.0,21.35
192.0,271.0,22.05
192.0,265.0,14.1
192.0,255.0,11.45
192.0,247.0,22.35
192.0,244.0,22.1
192.0,232.0,20.1
192.0,217.0,18.5
192.0,216.0,21.15
192.0,203.0,17.1
192.0,201.0,11.35
192.0,201.0,21.25
192.0,199.0,16.1
192.0,196.0,21.55
192.0,191.0,15.5
192.0,188.0,11.4
192.0,187.0,12.15
192.0,173.0,19.55
192.0,172.0,13.25
192.0,169.0,21.3
192.0,164.0,16
192.0,161.0,13
192.0,159.0,15.1
192.0,157.0,12.1
192.0,147.0,12.5
192.0,131.0,16.35
192.0,130.0,15.05
192.0,128.0,13.05
192.0,128.0,13.45
192.0,128.0,21.4
192.0,127.0,11.3
192.0,127.0,16.05
192.0,127.0,20.4
192.0,126.0,18.35
192.0,124.0,15.55
192.0,124.0,20.05
192.0,123.0,12
192.0,123.0,17.4
192.0,122.0,12.05
192.0,122.0,14.55
192.0,122.0,21.2
192.0,118.0,15.2
192.0,118.0,17.2
192.0,112.0,17.45
192.0,110.0,13.5
192.0,110.0,17.3
192.0,110.0,18.3
192.0,108.0,19.45
192.0,104.0,21.1
192.0,103.0,18.15
192.0,103.0,19.3
192.0,102.0,20
192.0,100.0,17.35
192.0,94.0,15.35
192.0,94.0,16.15
