X1,AWC,CTC,CVC,noise,silence,distant,tv,meaningful,xgb_pred,CDSpred,language,SUBJECT,Time
8500,12,2.2,16,0.0266666666666667,0.353333333333333,0.27,0,0.35,0.840614676475525,1,English,12612,19
8501,24.8,1.6,8.4,0.04,0.52,0.156666666666667,0.00333333333333333,0.28,0.853134274482727,1,English,12612,19.05
8502,6.2,1,7,0.00333333333333333,0.803333333333333,0.07,0,0.123333333333333,0.880002796649933,1,English,12612,19.1
8503,6.4,0.8,13,0.02,0.623333333333333,0.113333333333333,0,0.243333333333333,0.698725759983063,1,English,12612,19.15
8506,5.4,0.2,1.4,0.0733333333333333,0.77,0.07,0,0.0866666666666667,0.851381123065948,1,English,12612,19.3
8507,7,0.6,3,0.0566666666666667,0.64,0.156666666666667,0.0333333333333333,0.113333333333333,0.791556596755981,1,English,12612,19.35
8508,7.4,1,11.6,0.00666666666666667,0.533333333333333,0.19,0.0133333333333333,0.256666666666667,0.681419312953949,1,English,12612,19.4
8509,10.6,0.6,2.4,0.116666666666667,0.52,0.2,0.0433333333333333,0.12,0.756472706794739,1,English,12612,19.45
8510,10.6,1.4,10.6,0.0666666666666667,0.433333333333333,0.226666666666667,0.0433333333333333,0.23,0.760910391807556,1,English,12612,19.5
8511,8.8,1.4,12.2,0.0533333333333333,0.42,0.0733333333333333,0.11,0.343333333333333,0.746400356292725,1,English,12612,19.55
8512,22.4,2.6,15.8,0.05,0.5,0.0333333333333333,0.04,0.376666666666667,0.800621747970581,1,English,12612,20
8513,8.6,0.6,4.2,0.0933333333333333,0.6,0.0533333333333333,0.04,0.213333333333333,0.726207554340363,1,English,12612,20.05
8514,4.6,0.6,4.8,0.0833333333333333,0.486666666666667,0.186666666666667,0.09,0.153333333333333,0.798819720745087,1,English,12612,20.1
8516,10.4,0,0,0,0.47,0.01,0.406666666666667,0.113333333333333,0.506928205490112,1,English,12683,6.45
8518,7.6,0.2,0.2,0.00333333333333333,0.366666666666667,0.04,0.433333333333333,0.156666666666667,0.701496243476868,1,English,12683,6.55
8519,23.6,2.6,6.2,0.193333333333333,0.333333333333333,0.143333333333333,0.08,0.25,0.800575196743011,1,English,12683,7
8520,43.6,5,9.6,0.00666666666666667,0.353333333333333,0.216666666666667,0.02,0.403333333333333,0.877872943878174,1,English,12683,7.05
8521,49,1.2,2.4,0.0133333333333333,0.466666666666667,0.263333333333333,0.00333333333333333,0.253333333333333,0.785323619842529,1,English,12683,7.1
8522,59,1,2.4,0.00666666666666667,0.396666666666667,0.176666666666667,0.00333333333333333,0.416666666666667,0.523434281349182,1,English,12683,7.15
8524,33.4,2,3.2,0.0266666666666667,0.233333333333333,0.506666666666667,0,0.233333333333333,0.568201065063477,1,English,12683,7.25
8527,8.4,0.4,7,0.02,0.513333333333333,0.3,0,0.166666666666667,0.814758598804474,1,English,12683,7.4
8529,37.8,4,9.8,0.0133333333333333,0.38,0.246666666666667,0.01,0.35,0.896850347518921,1,English,12683,7.5
8530,19.6,1.4,3.6,0.00666666666666667,0.186666666666667,0.103333333333333,0.496666666666667,0.206666666666667,0.711985886096954,1,English,12683,7.55
8532,18,2,9.8,0.0266666666666667,0.48,0.226666666666667,0,0.266666666666667,0.890049874782562,1,English,12683,8.05
8533,21.8,2.4,6.6,0.0333333333333333,0.623333333333333,0.103333333333333,0.00666666666666667,0.233333333333333,0.912772476673126,1,English,12683,8.1
8534,6.8,0.8,10.2,0.0133333333333333,0.593333333333333,0.166666666666667,0,0.226666666666667,0.728581607341766,1,English,12683,8.15
8535,8,1.4,7.4,0.00333333333333333,0.756666666666667,0.0933333333333333,0,0.146666666666667,0.918042302131653,1,English,12683,8.2
8536,8.6,0.4,3,0.193333333333333,0.363333333333333,0.363333333333333,0.00333333333333333,0.0766666666666667,0.86827552318573,1,English,12683,8.25
8538,20.2,0.4,2.2,0.15,0.45,0.2,0.0633333333333333,0.136666666666667,0.682883262634277,1,English,12683,8.35
8539,6.8,0.4,3,0.0333333333333333,0.326666666666667,0.41,0.14,0.09,0.730904996395111,1,English,12683,8.4
8540,0,0,1,0.00333333333333333,0.00333333333333333,0.963333333333333,0,0.03,0.522252917289734,1,English,12683,8.45
8541,26.6,2.4,6.6,0.0133333333333333,0.39,0.246666666666667,0.09,0.26,0.780450344085693,1,English,12683,8.5
8542,2.4,0,1.4,0.00333333333333333,0.296666666666667,0.0966666666666667,0.52,0.0833333333333333,0.570173561573029,1,English,12683,8.55
8543,6,0.4,1.8,0.00333333333333333,0.31,0.13,0.08,0.476666666666667,0.511952936649323,1,English,12683,9
8546,39.8,1.6,5.4,0.01,0.266666666666667,0.366666666666667,0.00333333333333333,0.353333333333333,0.507561028003693,1,English,12683,9.15
8549,88.4,2.2,4.8,0.0233333333333333,0.353333333333333,0.173333333333333,0.00333333333333333,0.446666666666667,0.627926707267761,1,English,12683,9.3
8550,12.8,0,1.6,0.0166666666666667,0.63,0.18,0,0.173333333333333,0.589097797870636,1,English,12683,9.35
8551,19.2,0.8,13,0.05,0.34,0.216666666666667,0,0.393333333333333,0.608557343482971,1,English,12683,9.4
8553,28,1.2,4,0.0133333333333333,0.533333333333333,0.18,0.00333333333333333,0.27,0.835796713829041,1,English,12683,9.5
8556,32.6,1.4,2.8,0.00333333333333333,0.536666666666667,0.18,0.01,0.27,0.630881786346436,1,English,12683,10.05
8557,26.2,1.6,5.2,0.0233333333333333,0.44,0.213333333333333,0,0.323333333333333,0.764970183372498,1,English,12683,10.1
8558,14.4,0.6,2.6,0.01,0.45,0.25,0,0.29,0.62197071313858,1,English,12683,10.15
8561,4,0.2,2.2,0.02,0.63,0.18,0,0.17,0.642211735248566,1,English,12683,10.3
8562,1.4,0,5.8,0.0466666666666667,0.546666666666667,0.14,0,0.266666666666667,0.594178855419159,1,English,12683,10.35
8563,20,1.4,6.8,0.01,0.536666666666667,0.206666666666667,0.00333333333333333,0.243333333333333,0.865800023078918,1,English,12683,10.4
8564,50.8,2.6,5.6,0.00666666666666667,0.24,0.36,0.00333333333333333,0.39,0.570083975791931,1,English,12683,10.45
8565,38.2,2,6.8,0.02,0.373333333333333,0.223333333333333,0.00666666666666667,0.376666666666667,0.588034451007843,1,English,12683,10.5
8568,46.4,2.6,8.8,0.0133333333333333,0.333333333333333,0.193333333333333,0,0.46,0.686063468456268,1,English,12683,11.05
8569,6.8,0.2,5.2,0.00333333333333333,0.656666666666667,0.153333333333333,0.00333333333333333,0.183333333333333,0.758729934692383,1,English,12683,11.1
8570,10,0,6.2,0.0333333333333333,0.57,0.146666666666667,0.06,0.19,0.541542768478394,1,English,12683,11.15
8571,48.2,1.8,6.4,0.0266666666666667,0.376666666666667,0.2,0.00333333333333333,0.393333333333333,0.637683510780334,1,English,12683,11.2
8572,78,4,8.2,0.00333333333333333,0.43,0.1,0.0233333333333333,0.443333333333333,0.902134239673615,1,English,12683,11.25
8573,23.4,0.8,2.8,0.04,0.463333333333333,0.276666666666667,0,0.22,0.763994038105011,1,English,12683,11.3
8575,28.4,2.8,9.6,0.0166666666666667,0.37,0.306666666666667,0,0.306666666666667,0.793197691440582,1,English,12683,11.4
8576,52,4.8,10.8,0.0266666666666667,0.263333333333333,0.28,0.00333333333333333,0.426666666666667,0.887069284915924,1,English,12683,11.45
8577,23.6,1.6,7.4,0.01,0.333333333333333,0.35,0.01,0.296666666666667,0.639168441295624,1,English,12683,11.5
8578,2.4,0.2,3.2,0.0166666666666667,0.6,0.27,0.0133333333333333,0.1,0.740532279014587,1,English,12683,11.55
8579,2.2,0,2.2,0.0333333333333333,0.276666666666667,0.516666666666667,0.03,0.143333333333333,0.565452873706818,1,English,12683,12
8580,7.6,0.6,6.6,0.02,0.403333333333333,0.313333333333333,0.05,0.213333333333333,0.640664935112,1,English,12683,12.05
8581,16.4,0.4,4.6,0.0366666666666667,0.393333333333333,0.38,0.0233333333333333,0.166666666666667,0.654918670654297,1,English,12683,12.1
8582,40,1.8,5.4,0,0.416666666666667,0.25,0.0233333333333333,0.31,0.521911561489105,1,English,12683,12.15
8583,10,0.4,6.4,0.02,0.54,0.22,0.01,0.21,0.534849286079407,1,English,12683,12.2
8584,17,0.8,5.2,0.05,0.513333333333333,0.236666666666667,0.00333333333333333,0.196666666666667,0.738210260868073,1,English,12683,12.25
8585,67.2,5.8,10.8,0.01,0.22,0.35,0,0.42,0.721788227558136,1,English,12683,12.3
8588,7.6,0.2,1.6,0.00333333333333333,0.156666666666667,0.12,0.643333333333333,0.0766666666666667,0.516309440135956,1,English,12683,12.45
8591,7.6,0,2,0,0.266666666666667,0.23,0.44,0.0633333333333333,0.600463688373566,1,English,12683,13
8592,23.8,1.4,6,0.00333333333333333,0.37,0.32,0.06,0.246666666666667,0.608956754207611,1,English,12683,13.05
8594,0,0,3.6,0,0.07,0.0566666666666667,0.786666666666667,0.0866666666666667,0.504568815231323,1,English,12683,13.15
8595,5.6,0.6,3,0,0.19,0.0933333333333333,0.613333333333333,0.103333333333333,0.505561828613281,1,English,12683,13.2
8596,44.4,2.4,7.4,0.0166666666666667,0.21,0.38,0.0233333333333333,0.37,0.506130158901215,1,English,12683,13.25
8597,72.8,3.8,6.6,0.00666666666666667,0.14,0.476666666666667,0,0.376666666666667,0.670945107936859,1,English,12683,13.3
8598,55.2,1.8,4.8,0.03,0.233333333333333,0.44,0.00333333333333333,0.293333333333333,0.528629958629608,1,English,12683,13.35
8602,8.2,0,0.4,0.0533333333333333,0.456666666666667,0.41,0.00333333333333333,0.0766666666666667,0.672674417495728,1,English,12683,13.55
8603,18.8,0.2,1,0.04,0.55,0.32,0,0.09,0.743987619876862,1,English,12683,14
8607,8.2,0.4,1,0.01,0.263333333333333,0.0933333333333333,0.533333333333333,0.1,0.625064611434937,1,English,12683,15.4
8610,6,0.6,6,0,0.423333333333333,0.19,0.256666666666667,0.13,0.717109978199005,1,English,12683,15.55
8611,8.6,0.8,1.8,0.0266666666666667,0.02,0.88,0,0.0733333333333333,0.619694352149963,1,English,12683,16
8612,0,0,0.8,0.116666666666667,0.00333333333333333,0.84,0,0.04,0.536843955516815,1,English,12683,16.05
8613,44.4,2.6,6.2,0,0.00666666666666667,0.696666666666667,0,0.296666666666667,0.647879838943481,1,English,12683,16.1
8614,64.2,3.8,9.8,0.00333333333333333,0.0233333333333333,0.546666666666667,0,0.426666666666667,0.554364025592804,1,English,12683,16.15
8620,41.4,2,4,0.0333333333333333,0.446666666666667,0.216666666666667,0.07,0.233333333333333,0.801383793354034,1,English,12683,16.45
8621,2.6,0,1,0.00333333333333333,0.426666666666667,0.116666666666667,0.4,0.0533333333333333,0.619143426418304,1,English,12683,16.5
8623,5.6,0.6,1.6,0,0.183333333333333,0.0433333333333333,0.71,0.0633333333333333,0.627189576625824,1,English,12683,17
8624,29.2,2.4,18.4,0,0.41,0.14,0.00333333333333333,0.446666666666667,0.900858223438263,1,English,12683,17.05
8625,6.8,0.4,8.2,0.0133333333333333,0.566666666666667,0.203333333333333,0.01,0.206666666666667,0.518961548805237,1,English,12683,17.1
8626,35,1.6,6.8,0.00666666666666667,0.25,0.366666666666667,0.126666666666667,0.25,0.591526210308075,1,English,12683,17.15
8627,9.8,0.4,2.2,0,0.31,0.276666666666667,0.333333333333333,0.08,0.650172710418701,1,English,12683,17.2
8628,14.8,0.4,2.2,0,0.44,0.226666666666667,0.216666666666667,0.116666666666667,0.522985816001892,1,English,12683,17.25
8629,26.8,2.6,11.8,0.05,0.143333333333333,0.186666666666667,0.28,0.34,0.661308407783508,1,English,12683,17.3
8630,15.6,0.6,10.8,0.223333333333333,0.233333333333333,0.246666666666667,0.0233333333333333,0.273333333333333,0.584055364131927,1,English,12683,17.35
8631,0,0,0,0.36,0.193333333333333,0.0166666666666667,0.43,0,0.558161616325378,1,English,12683,17.4
8635,61.8,0.4,0.8,0.123333333333333,0.273333333333333,0.213333333333333,0.00666666666666667,0.383333333333333,0.686341762542725,1,English,12683,18
8637,26.2,0,0,0.0166666666666667,0.603333333333333,0.133333333333333,0.0366666666666667,0.21,0.529514729976654,1,English,12683,18.1
8638,67.2,1.8,3.2,0,0.433333333333333,0.0766666666666667,0.0133333333333333,0.476666666666667,0.632519721984863,1,English,12683,18.15
8639,66.2,2.6,5.6,0.01,0.453333333333333,0.0766666666666667,0.0133333333333333,0.446666666666667,0.808763325214386,1,English,12683,18.2
8640,1,0.2,2,0.01,0.933333333333333,0.0266666666666667,0,0.03,0.784758031368256,1,English,12683,18.25
8641,57.8,4.4,10,0.00666666666666667,0.493333333333333,0.113333333333333,0.00666666666666667,0.38,0.941002488136292,1,English,12683,18.3
8642,110,6.6,8.4,0.0133333333333333,0.366666666666667,0.0366666666666667,0.0166666666666667,0.566666666666667,0.962080717086792,1,English,12683,18.35
8645,80.8,5.2,8.6,0.0433333333333333,0.27,0.18,0.0166666666666667,0.49,0.838740706443787,1,English,12683,18.5
8650,24.6,1,2.4,0.05,0.443333333333333,0.34,0,0.166666666666667,0.824994444847107,1,English,12683,19.15
8651,12.6,0.8,2.8,0.0966666666666667,0.383333333333333,0.38,0.00333333333333333,0.136666666666667,0.694859445095062,1,English,12683,19.2
8655,93.2,2.6,2.8,0,0.163333333333333,0.373333333333333,0.00333333333333333,0.46,0.513348937034607,1,English,12683,19.4
8656,43,2.4,4.6,0.0466666666666667,0.26,0.4,0.00333333333333333,0.29,0.672418475151062,1,English,12683,19.45
8657,65.2,2.2,4.4,0.01,0.243333333333333,0.29,0.00333333333333333,0.453333333333333,0.515801072120667,1,English,12683,19.5
8659,45,3.8,7.8,0.00666666666666667,0.216666666666667,0.333333333333333,0.00333333333333333,0.44,0.699416995048523,1,English,12683,20
8660,16.4,1.4,8.8,0.01,0.276666666666667,0.4,0.00666666666666667,0.306666666666667,0.657601177692413,1,English,12683,20.05
8663,98.4,6.2,10.4,0,0.236666666666667,0.136666666666667,0.0166666666666667,0.61,0.800577282905579,1,English,12683,20.2
8665,11.6,1.4,7.8,0.00666666666666667,0.6,0.183333333333333,0,0.21,0.82739919424057,1,English,12717,8.4
8666,20,0.6,0.8,0.0433333333333333,0.666666666666667,0.153333333333333,0.0166666666666667,0.12,0.713627874851227,1,English,12717,8.45
8667,14.6,1,4.4,0.0566666666666667,0.57,0.203333333333333,0,0.17,0.894432604312897,1,English,12717,8.5
8668,5.8,0.8,6.4,0.126666666666667,0.486666666666667,0.18,0.00333333333333333,0.203333333333333,0.863236606121063,1,English,12717,8.55
8669,1.4,0.2,7.4,0.0233333333333333,0.633333333333333,0.153333333333333,0,0.19,0.667279183864594,1,English,12717,9
8670,2.2,0.6,5.4,0.0366666666666667,0.703333333333333,0.143333333333333,0,0.116666666666667,0.87800794839859,1,English,12717,9.05
8671,4,0.2,4.2,0.0566666666666667,0.69,0.133333333333333,0,0.12,0.842685759067535,1,English,12717,9.1
8672,1,0.2,3.4,0.0333333333333333,0.693333333333333,0.186666666666667,0,0.0866666666666667,0.800896227359772,1,English,12717,9.15
8673,17.4,1.2,4,0.03,0.533333333333333,0.263333333333333,0,0.173333333333333,0.859728455543518,1,English,12717,9.2
8674,22.8,0.4,1,0.02,0.656666666666667,0.163333333333333,0,0.16,0.603348851203918,1,English,12717,9.25
8675,14,0.8,3.4,0.00666666666666667,0.633333333333333,0.196666666666667,0,0.163333333333333,0.793438196182251,1,English,12717,9.3
8676,4.6,0.2,10,0.0166666666666667,0.566666666666667,0.23,0,0.186666666666667,0.665304839611053,1,English,12717,9.35
8677,11.2,0.6,10.8,0.03,0.533333333333333,0.13,0,0.306666666666667,0.758746802806854,1,English,12717,9.4
8678,1.4,0,2.6,0.0633333333333333,0.47,0.236666666666667,0,0.23,0.72337818145752,1,English,12717,9.45
8679,21.8,0.6,2.4,0.29,0.333333333333333,0.176666666666667,0,0.2,0.820463895797729,1,English,12717,9.5
8680,48.4,2.4,4,0.02,0.443333333333333,0.16,0,0.376666666666667,0.818979203701019,1,English,12717,9.55
8681,24.6,1.4,6.4,0.0133333333333333,0.406666666666667,0.3,0.00666666666666667,0.273333333333333,0.676060616970062,1,English,12717,10
8689,3.6,0.8,9.8,0.0933333333333333,0.406666666666667,0.216666666666667,0,0.283333333333333,0.695153951644897,1,English,12717,10.4
8690,19.6,1.8,8.2,0.03,0.24,0.276666666666667,0,0.453333333333333,0.546943068504333,1,English,12717,10.45
8691,10,1.2,6.2,0.02,0.463333333333333,0.213333333333333,0,0.303333333333333,0.789234519004822,1,English,12717,10.5
8692,20.8,1.4,8.8,0.02,0.24,0.193333333333333,0,0.546666666666667,0.523997604846954,1,English,12717,10.55
8693,37.2,3,5.8,0.0166666666666667,0.133333333333333,0.39,0,0.46,0.549976229667664,1,English,12717,11
8697,24.2,1,4.2,0.00666666666666667,0.48,0.226666666666667,0,0.286666666666667,0.703279316425323,1,English,12717,11.2
8702,6,0,0.6,0.00666666666666667,0.16,0.756666666666667,0,0.0766666666666667,0.54115891456604,1,English,12717,14.05
8703,11.4,1,1.8,0.0166666666666667,0.42,0.43,0.00666666666666667,0.126666666666667,0.671002447605133,1,English,12717,14.1
8705,52.8,0.8,2,0.01,0.583333333333333,0.09,0,0.316666666666667,0.561422944068909,1,English,12717,16.05
8707,40,0.4,1.6,0,0.586666666666667,0.176666666666667,0,0.236666666666667,0.613425493240356,1,English,12717,16.15
8708,29.8,2.2,4.8,0.0266666666666667,0.563333333333333,0.163333333333333,0,0.246666666666667,0.905996203422546,1,English,12717,16.2
8709,3,0.2,1.4,0.0266666666666667,0.743333333333333,0.126666666666667,0,0.103333333333333,0.852636098861694,1,English,12717,16.25
8710,15.2,1,3.6,0.08,0.483333333333333,0.233333333333333,0,0.203333333333333,0.875927448272705,1,English,12717,16.3
8711,29.6,1,3.2,0.0233333333333333,0.496666666666667,0.14,0,0.34,0.787143409252167,1,English,12717,16.35
8712,11,0.8,3.8,0.0366666666666667,0.41,0.32,0,0.233333333333333,0.582361280918121,1,English,12717,16.4
8714,14.6,0.4,4.2,0.0266666666666667,0.473333333333333,0.233333333333333,0,0.266666666666667,0.782854378223419,1,English,12717,16.5
8715,10.2,0.6,1.6,0.473333333333333,0.223333333333333,0.173333333333333,0,0.13,0.764850735664368,1,English,12717,16.55
8722,19.4,1.2,7,0.0233333333333333,0.353333333333333,0.303333333333333,0,0.32,0.635696411132812,1,English,12717,17.3
8723,41.8,3.2,7.6,0.0366666666666667,0.246666666666667,0.226666666666667,0.00333333333333333,0.486666666666667,0.806667447090149,1,English,12717,17.35
8725,29.6,2.4,6.8,0.01,0.213333333333333,0.22,0,0.556666666666667,0.504279851913452,1,English,12717,17.45
8727,25.2,1.6,7.6,0.02,0.213333333333333,0.48,0,0.286666666666667,0.514539778232574,1,English,12717,17.55
8730,39.6,2,5.8,0.02,0.246666666666667,0.42,0,0.313333333333333,0.509574234485626,1,English,12717,18.1
8732,19.2,1.2,3.2,0.0933333333333333,0.453333333333333,0.316666666666667,0,0.136666666666667,0.864511966705322,1,English,12717,18.2
8733,14.4,0.8,6,0.08,0.293333333333333,0.376666666666667,0,0.25,0.564079880714417,1,English,12717,18.25
8734,10,0.2,1,0.103333333333333,0.296666666666667,0.513333333333333,0,0.0866666666666667,0.656245410442352,1,English,12717,18.3
8738,26.9896193771626,1.66089965397924,3.52941176470588,0.013840830449827,0.408304498269896,0.304498269896194,0,0.273356401384083,0.712652206420898,1,English,12737,8.15
8741,14,0.8,4,0,0.0966666666666667,0.78,0,0.123333333333333,0.637017071247101,1,English,12737,8.3
8742,7.2,0.6,3,0.00333333333333333,0.15,0.756666666666667,0,0.09,0.738642156124115,1,English,12737,8.35
8744,18.2,1.4,5.6,0.0666666666666667,0.0466666666666667,0.706666666666667,0,0.18,0.781191349029541,1,English,12737,8.45
8745,18.4,0.8,4.4,0.0533333333333333,0.0833333333333333,0.736666666666667,0,0.126666666666667,0.778552770614624,1,English,12737,8.5
8746,21.8,0.6,4.4,0.0333333333333333,0.176666666666667,0.616666666666667,0,0.173333333333333,0.60330867767334,1,English,12737,8.55
8748,57,4,8.2,0.00666666666666667,0.0833333333333333,0.523333333333333,0,0.386666666666667,0.511747896671295,1,English,12737,9.05
8749,17,2.2,6,0.0166666666666667,0.1,0.696666666666667,0,0.186666666666667,0.700876593589783,1,English,12737,9.1
8756,5,0,0.2,0.14,0.553333333333333,0.0133333333333333,0.183333333333333,0.11,0.510379731655121,1,English,12737,9.45
8757,20.8,0.8,3.4,0.0466666666666667,0.146666666666667,0.556666666666667,0.103333333333333,0.146666666666667,0.579708337783813,1,English,12737,9.5
8758,11.6,0.8,3.2,0.03,0.376666666666667,0.446666666666667,0,0.146666666666667,0.768874883651733,1,English,12737,9.55
8759,1.2,0.2,5.4,0.06,0.116666666666667,0.666666666666667,0,0.156666666666667,0.537865996360779,1,English,12737,10
8761,1.4,0.2,0.8,0.09,0.0766666666666667,0.79,0,0.0433333333333333,0.646476984024048,1,English,12737,10.1
8762,2.4,0.4,3.2,0.05,0.0833333333333333,0.81,0,0.0566666666666667,0.747854590415955,1,English,12737,10.15
8763,19,1.6,5,0.0266666666666667,0.13,0.63,0,0.213333333333333,0.551623940467834,1,English,12737,10.2
8764,19,1,4,0.00666666666666667,0.0166666666666667,0.826666666666667,0,0.15,0.56566321849823,1,English,12737,10.25
8765,3.8,0.6,3.4,0.04,0.0533333333333333,0.803333333333333,0,0.103333333333333,0.727654039859772,1,English,12737,10.3
8766,4.4,0.6,3.8,0.0633333333333333,0.103333333333333,0.75,0,0.0833333333333333,0.793914139270782,1,English,12737,10.35
8768,3.8,0.6,4.4,0.08,0.02,0.783333333333333,0,0.116666666666667,0.515877723693848,1,English,12737,10.45
8769,0.8,0,3.4,0.0733333333333333,0.0366666666666667,0.8,0,0.09,0.678199946880341,1,English,12737,10.5
8771,23.4,1.8,5.2,0.0566666666666667,0.47,0.00666666666666667,0.183333333333333,0.283333333333333,0.760147511959076,1,English,12737,11
8773,28,0.8,1.2,0.00333333333333333,0.416666666666667,0.106666666666667,0.286666666666667,0.186666666666667,0.565527677536011,1,English,12737,11.1
8774,5,0.8,4.6,0.0666666666666667,0.373333333333333,0.426666666666667,0,0.133333333333333,0.83416074514389,1,English,12737,11.15
8775,15,1.4,6.2,0.02,0.443333333333333,0.26,0,0.276666666666667,0.805862903594971,1,English,12737,11.2
8776,4.8,0.4,5.2,0.00333333333333333,0.41,0.476666666666667,0,0.11,0.824431180953979,1,English,12737,11.25
8777,20.2,2.6,9.2,0.0166666666666667,0.366666666666667,0.316666666666667,0,0.3,0.793197691440582,1,English,12737,11.3
8778,18,1.2,7.2,0.00333333333333333,0.27,0.21,0,0.516666666666667,0.624991357326508,1,English,12737,11.35
8780,27,1,2.4,0.176666666666667,0.416666666666667,0.133333333333333,0,0.273333333333333,0.916481137275696,1,English,12737,16.05
8781,43.8,1.2,2.4,0.2,0.333333333333333,0.14,0,0.326666666666667,0.843648195266724,1,English,12737,16.1
8782,55.4,4.6,8.8,0.0133333333333333,0.216666666666667,0.226666666666667,0,0.543333333333333,0.700704991817474,1,English,12737,16.15
8783,5,0.6,3,0.0166666666666667,0.19,0.716666666666667,0,0.0766666666666667,0.779361128807068,1,English,12737,16.2
8784,0,0,15,0,0,0.753333333333333,0,0.246666666666667,0.814342439174652,1,English,12737,16.25
8785,15.4,0.4,5.2,0.02,0.14,0.68,0,0.16,0.658798336982727,1,English,12737,16.3
8786,4.8,0.6,4.6,0,0.373333333333333,0.556666666666667,0,0.07,0.786068439483643,1,English,12737,16.35
8787,1.8,0.4,2.4,0,0.33,0.62,0,0.05,0.786459982395172,1,English,12737,16.4
8788,2.6,0.4,2.2,0.00333333333333333,0.293333333333333,0.546666666666667,0,0.156666666666667,0.582249581813812,1,English,12737,16.45
8789,1,0.2,3,0,0.186666666666667,0.76,0,0.0533333333333333,0.770386457443237,1,English,12737,16.5
8790,5.8,1,8,0.00333333333333333,0.213333333333333,0.6,0,0.183333333333333,0.65927916765213,1,English,12737,16.55
8791,2.2,0.4,5,0,0.503333333333333,0.37,0,0.126666666666667,0.849052727222443,1,English,12737,17
8792,5.2,0.4,6,0.03,0.44,0.39,0,0.14,0.824431180953979,1,English,12737,17.05
8793,103.8,2.6,6,0.0233333333333333,0.38,0.0466666666666667,0,0.55,0.865444421768188,1,English,12737,17.1
8794,62.2,1.8,8.6,0.0133333333333333,0.466666666666667,0.136666666666667,0,0.383333333333333,0.791087925434113,1,English,12737,17.15
8795,9.6,1.4,14.6,0.0233333333333333,0.616666666666667,0.103333333333333,0,0.256666666666667,0.879204571247101,1,English,12737,17.2
8796,13,2,12.8,0.01,0.656666666666667,0.0633333333333333,0,0.27,0.894584476947784,1,English,12737,17.25
8797,12.2,1,12,0.0266666666666667,0.64,0.106666666666667,0,0.226666666666667,0.862156331539154,1,English,12737,17.3
8798,5.8,0.8,10,0.0366666666666667,0.583333333333333,0.176666666666667,0,0.203333333333333,0.818803727626801,1,English,12737,17.35
8799,4.2,0.8,6.6,0.0133333333333333,0.473333333333333,0.363333333333333,0.00333333333333333,0.146666666666667,0.885180175304413,1,English,12737,17.4
8800,4.4,0.6,6,0.213333333333333,0.376666666666667,0.293333333333333,0,0.116666666666667,0.874708652496338,1,English,12737,17.45
8801,5.6,0.4,5.4,0.223333333333333,0.42,0.233333333333333,0,0.123333333333333,0.914059162139893,1,English,12737,17.5
8802,5.4,1,4.4,0.0433333333333333,0.59,0.236666666666667,0,0.13,0.907816469669342,1,English,12737,17.55
8803,52.8,2.6,8.6,0.0733333333333333,0.476666666666667,0.0833333333333333,0,0.366666666666667,0.925016641616821,1,English,12737,18
8804,9.2,0.8,2.2,0.0433333333333333,0.64,0.19,0,0.126666666666667,0.873341619968414,1,English,12737,18.05
8807,74.6,2.2,5,0.02,0.326666666666667,0.29,0,0.363333333333333,0.532073080539703,1,English,12737,18.2
8809,1.8,0.2,6.4,0.0433333333333333,0.416666666666667,0.326666666666667,0,0.213333333333333,0.516475856304169,1,English,12737,18.3
8810,7.6,0.8,4.8,0.226666666666667,0.406666666666667,0.21,0,0.156666666666667,0.909493923187256,1,English,12737,18.35
8811,6.6,0.6,1.4,0.0533333333333333,0.463333333333333,0.35,0.00333333333333333,0.13,0.790084302425385,1,English,12737,18.4
8812,6.2,0.4,2.8,0.0366666666666667,0.536666666666667,0.26,0,0.166666666666667,0.846787571907043,1,English,12737,18.45
8813,2.8,0.2,2,0.00333333333333333,0.46,0.183333333333333,0.00333333333333333,0.35,0.537459194660187,1,English,12737,18.5
8814,23.2,0,0,0.0233333333333333,0.656666666666667,0.103333333333333,0,0.216666666666667,0.628701090812683,1,English,12737,18.55
8815,22.6,0.4,3,0.02,0.436666666666667,0.23,0,0.313333333333333,0.589721083641052,1,English,12737,19
8818,4.4,0,1.8,0.126666666666667,0.396666666666667,0.136666666666667,0,0.34,0.603127360343933,1,English,12737,19.15
8820,31.4,3.8,12.6,0.02,0.44,0.133333333333333,0,0.406666666666667,0.937099695205688,1,English,12828,6.1
8821,15.4,0.8,2.6,0.0333333333333333,0.663333333333333,0.103333333333333,0,0.2,0.801409363746643,1,English,12828,6.15
8822,3.8,0.8,8.6,0,0.69,0.0866666666666667,0.00333333333333333,0.22,0.755048632621765,1,English,12828,6.2
8823,17.8,1.4,6,0.05,0.556666666666667,0.136666666666667,0.00666666666666667,0.25,0.869764387607574,1,English,12828,6.25
8824,3.6,0.2,2,0.0333333333333333,0.813333333333333,0.0866666666666667,0.00333333333333333,0.0633333333333333,0.873309433460236,1,English,12828,6.3
8825,34.2,4,13.2,0.00333333333333333,0.453333333333333,0.14,0.00666666666666667,0.396666666666667,0.945204973220825,1,English,12828,6.35
8826,53.6,5,11.6,0.0566666666666667,0.216666666666667,0.0933333333333333,0.00666666666666667,0.626666666666667,0.748928844928741,1,English,12828,6.4
