X1,AWC,CTC,CVC,noise,silence,distant,tv,meaningful,xgb_pred,CDSpred,language,SUBJECT,Time,Duration
892,8.2,0.4,3.6,0.03,0.683333333333333,0.156666666666667,0,0.13,0.867233097553253,1,Spanish,196,10.4,300
893,8.4,1,10.8,0.0633333333333333,0.45,0.17,0,0.316666666666667,0.813130736351013,1,Spanish,196,10.45,300
894,17.4,0.4,2.2,0.06,0.293333333333333,0.153333333333333,0,0.493333333333333,0.637979030609131,1,Spanish,196,10.5,300
895,16.8,0.8,2,0.0133333333333333,0.693333333333333,0.183333333333333,0,0.11,0.779235422611237,1,Spanish,196,10.55,300
896,11.8,0.6,1.8,0.0533333333333333,0.666666666666667,0.18,0,0.1,0.865131556987762,1,Spanish,196,11,300
897,13.4,0.6,2.8,0.00333333333333333,0.61,0.236666666666667,0,0.15,0.811817765235901,1,Spanish,196,11.05,300
898,21.4,0.6,3.6,0.36,0.276666666666667,0.166666666666667,0,0.196666666666667,0.704689383506775,1,Spanish,196,11.1,300
899,15.2,0.6,2.6,0.0133333333333333,0.463333333333333,0.253333333333333,0.00333333333333333,0.266666666666667,0.580726504325867,1,Spanish,196,11.15,300
900,0.6,0.2,4.8,0.0566666666666667,0.743333333333333,0.09,0.00333333333333333,0.106666666666667,0.531487166881561,1,Spanish,196,11.2,300
901,11.6,1,10.6,0.0233333333333333,0.39,0.18,0,0.406666666666667,0.76691597700119,1,Spanish,196,11.25,300
902,23.6,1.6,4.6,0.376666666666667,0.183333333333333,0.18,0,0.26,0.763837933540344,1,Spanish,196,11.3,300
903,25.2,2.6,8,0.136666666666667,0.256666666666667,0.31,0,0.296666666666667,0.694679379463196,1,Spanish,196,11.35,300
904,5.4,1.2,5,0.0333333333333333,0.41,0.376666666666667,0,0.18,0.806902706623077,1,Spanish,196,11.4,300
905,39,2.6,6.6,0.11,0.343333333333333,0.22,0,0.326666666666667,0.7753746509552,1,Spanish,196,11.45,300
906,52.8,3,5.2,0.0133333333333333,0.34,0.276666666666667,0,0.37,0.718621373176575,1,Spanish,196,11.5,300
907,31.2,1.4,5.4,0.0133333333333333,0.453333333333333,0.156666666666667,0.0866666666666667,0.29,0.754543006420135,1,Spanish,196,11.55,300
908,17.8,1.6,4.2,0.06,0.503333333333333,0.166666666666667,0.00333333333333333,0.266666666666667,0.79070633649826,1,Spanish,196,12,300
909,5.8,0.2,3,0.0366666666666667,0.573333333333333,0.103333333333333,0.02,0.266666666666667,0.587928652763367,1,Spanish,196,12.05,300
910,57.0422535211268,3.80281690140845,6.12676056338028,0.00352112676056338,0.436619718309859,0.0880281690140845,0,0.471830985915493,0.91797399520874,1,Spanish,196,13.4,284
915,11,0,0.6,0,0.376666666666667,0.49,0,0.133333333333333,0.543335497379303,1,Spanish,196,15.2,300
916,29.2,1.6,4.8,0.0366666666666667,0.32,0.306666666666667,0,0.336666666666667,0.686960756778717,1,Spanish,196,15.25,300
917,12,0.2,1,0.0166666666666667,0.56,0.296666666666667,0,0.126666666666667,0.778999209403992,1,Spanish,196,15.3,300
918,21.8,1.6,4.2,0.00333333333333333,0.453333333333333,0.313333333333333,0.0133333333333333,0.216666666666667,0.773159623146057,1,Spanish,196,15.35,300
919,16.6,0.6,2.2,0,0.72,0.173333333333333,0,0.106666666666667,0.749026298522949,1,Spanish,196,15.4,300
920,12.4,0.6,1.2,0.0266666666666667,0.546666666666667,0.31,0.00333333333333333,0.113333333333333,0.725846886634827,1,Spanish,196,15.45,300
921,16,0.6,5.8,0.0166666666666667,0.51,0.24,0,0.233333333333333,0.677405893802643,1,Spanish,196,15.5,300
922,9,1,7.4,0.05,0.37,0.326666666666667,0,0.253333333333333,0.652943551540375,1,Spanish,196,15.55,300
923,27.4,1.8,6,0.01,0.39,0.203333333333333,0,0.396666666666667,0.594772458076477,1,Spanish,196,16,300
924,12.2,0.6,2,0.0166666666666667,0.62,0.213333333333333,0,0.15,0.814494967460632,1,Spanish,196,16.05,300
925,18.6,0.4,2.6,0.02,0.61,0.18,0,0.19,0.67815363407135,1,Spanish,196,16.1,300
926,9,0.2,5,0.0433333333333333,0.53,0.19,0,0.236666666666667,0.678213655948639,1,Spanish,196,16.15,300
927,12.8,1,4,0.0833333333333333,0.45,0.246666666666667,0.00333333333333333,0.216666666666667,0.783624947071075,1,Spanish,196,16.2,300
928,66.4,0.6,1.4,0.00666666666666667,0.336666666666667,0.17,0,0.486666666666667,0.543870329856873,1,Spanish,196,16.25,300
930,40.6,2,3.8,0,0.493333333333333,0.24,0,0.266666666666667,0.753818333148956,1,Spanish,196,16.35,300
931,35.4,3,11.2,0.00666666666666667,0.18,0.27,0,0.543333333333333,0.676934838294983,1,Spanish,196,16.4,300
932,33.6,1.6,5.8,0.03,0.186666666666667,0.303333333333333,0.00333333333333333,0.476666666666667,0.566191971302032,1,Spanish,196,16.45,300
935,30,1.6,9,0.02,0.246666666666667,0.276666666666667,0,0.456666666666667,0.627395451068878,1,Spanish,196,17,300
940,83.2,5.4,11.4,0.00333333333333333,0.0866666666666667,0.29,0,0.62,0.7087282538414,1,Spanish,196,17.25,300
944,9.87951807228916,0.72289156626506,1.92771084337349,0,0.65863453815261,0.132530120481928,0.00401606425702811,0.204819277108434,0.559984505176544,1,Spanish,196,10.45,249.00000000000003
945,36.3636363636364,1.36363636363636,3.63636363636364,0.0643939393939394,0.416666666666667,0.166666666666667,0,0.352272727272727,0.708682417869568,1,Spanish,196,10.5,264
946,13.0147058823529,0.441176470588235,2.64705882352941,0.0367647058823529,0.463235294117647,0.209558823529412,0,0.290441176470588,0.677296996116638,1,Spanish,196,8.45,272
948,5.4,0.8,1.6,0,0.206666666666667,0.203333333333333,0.506666666666667,0.0833333333333333,0.686790883541107,1,Spanish,196,8.55,300
962,4.2,0.4,3.2,0.0733333333333333,0.0733333333333333,0.226666666666667,0.493333333333333,0.133333333333333,0.649460971355438,1,Spanish,196,10.05,300
963,1.8,0,1.8,0.01,0.07,0.103333333333333,0.666666666666667,0.15,0.501678347587585,1,Spanish,196,10.1,300
964,6.8,0.2,2,0.0333333333333333,0.25,0.18,0.41,0.126666666666667,0.519389688968658,1,Spanish,196,10.15,300
966,5.4,0.6,1.4,0.00666666666666667,0.123333333333333,0.1,0.683333333333333,0.0866666666666667,0.595503091812134,1,Spanish,196,10.25,300
970,4,0,0,0.356666666666667,0.4,0.2,0.01,0.0333333333333333,0.556689977645874,1,Spanish,196,10.45,300
983,18.8,0,0.4,0.05,0.473333333333333,0.34,0,0.136666666666667,0.577680349349976,1,Spanish,196,11.5,300
987,14.2,0.4,0.6,0.0333333333333333,0.356666666666667,0.503333333333333,0,0.106666666666667,0.58677875995636,1,Spanish,196,12.1,300
989,12,0.8,1.6,0.02,0.313333333333333,0.553333333333333,0.01,0.103333333333333,0.668730139732361,1,Spanish,196,12.2,300
994,8.8,0,0.4,0.04,0.273333333333333,0.61,0.01,0.0666666666666667,0.516949832439423,1,Spanish,196,12.45,300
996,16.2,0.2,0.8,0.02,0.466666666666667,0.38,0,0.133333333333333,0.587877154350281,1,Spanish,196,12.55,300
997,20.8,0.4,0.4,0.0133333333333333,0.486666666666667,0.373333333333333,0.0233333333333333,0.103333333333333,0.542228877544403,1,Spanish,196,13,300
1000,3.2,0.2,1.2,0.00666666666666667,0.576666666666667,0.36,0,0.0566666666666667,0.781274259090424,1,Spanish,196,13.15,300
1001,14,0.4,2.6,0,0.62,0.256666666666667,0.00333333333333333,0.12,0.778137564659119,1,Spanish,196,13.2,300
1002,10.2,0.6,1.2,0,0.59,0.293333333333333,0.02,0.0966666666666667,0.755974769592285,1,Spanish,196,13.25,300
1004,21.4,1,3.4,0.0133333333333333,0.44,0.25,0.0233333333333333,0.273333333333333,0.694052815437317,1,Spanish,196,13.35,300
1007,71.7857142857143,2.14285714285714,2.14285714285714,0.0714285714285714,0.339285714285714,0.196428571428571,0,0.392857142857143,0.71720677614212,1,Spanish,196,14.2,56
1012,6.66666666666667,0.21505376344086,0.21505376344086,0.025089605734767,0.197132616487455,0.684587813620072,0.0716845878136201,0.021505376344086,0.515418887138367,1,Spanish,196,14.45,279
1015,79.4,3,8.4,0.01,0.216666666666667,0.19,0.00333333333333333,0.58,0.778639256954193,1,Spanish,196,15.5,300
1016,29,2.2,6.2,0.0166666666666667,0.496666666666667,0.17,0,0.316666666666667,0.813884794712067,1,Spanish,196,15.55,300
1017,13.4,0.2,1.4,0.00333333333333333,0.596666666666667,0.236666666666667,0,0.163333333333333,0.59881466627121,1,Spanish,196,16,300
1018,9.6,0.2,1.2,0.0166666666666667,0.526666666666667,0.256666666666667,0,0.2,0.605720043182373,1,Spanish,196,16.05,300
1019,26,1.4,4.4,0.0233333333333333,0.413333333333333,0.186666666666667,0.00333333333333333,0.373333333333333,0.785526037216187,1,Spanish,196,16.1,300
1020,26.6,2.2,5.8,0.00666666666666667,0.473333333333333,0.293333333333333,0.00333333333333333,0.223333333333333,0.887202203273773,1,Spanish,196,16.15,300
1021,12.6,0.8,1.6,0.04,0.333333333333333,0.426666666666667,0.106666666666667,0.0933333333333333,0.668730139732361,1,Spanish,196,16.2,300
1022,1.6,0.2,0.4,0,0.22,0.0433333333333333,0.683333333333333,0.0533333333333333,0.590866982936859,1,Spanish,196,16.25,300
1025,5.4,0,0,0.0433333333333333,0.21,0.7,0,0.0466666666666667,0.525488197803497,1,Spanish,196,16.4,300
1031,6,0,0.4,0.00666666666666667,0.02,0.943333333333333,0.00333333333333333,0.0266666666666667,0.637865006923676,1,Spanish,196,17.1,300
1034,10.1960784313726,0.392156862745098,2.35294117647059,0,0.803921568627451,0.117647058823529,0.0065359477124183,0.0718954248366013,0.680889964103699,1,Spanish,196,9.05,153
1035,15,0.8,1.4,0.0366666666666667,0.586666666666667,0.146666666666667,0,0.23,0.751156806945801,1,Spanish,196,9.1,300
1036,39.4,2.2,3.8,0,0.403333333333333,0.23,0,0.366666666666667,0.564174890518188,1,Spanish,196,9.15,300
1040,5.4,0.4,4,0.0466666666666667,0.493333333333333,0.236666666666667,0,0.223333333333333,0.830580174922943,1,Spanish,196,9.35,300
1042,11.4,1.2,4.2,0.02,0.376666666666667,0.366666666666667,0,0.236666666666667,0.540184617042542,1,Spanish,196,9.45,300
1043,22.8,0.6,1.4,0.0633333333333333,0.416666666666667,0.236666666666667,0.00333333333333333,0.28,0.628756940364838,1,Spanish,196,9.5,300
1044,10,0.2,1.4,0.0333333333333333,0.49,0.3,0,0.176666666666667,0.528716742992401,1,Spanish,196,9.55,300
1045,3.15789473684211,0.350877192982456,1.40350877192982,0.16374269005848,0.274853801169591,0.39766081871345,0,0.16374269005848,0.525304138660431,1,Spanish,196,10,171
1047,8.8,0,0.4,0.00666666666666667,0.45,0.436666666666667,0,0.106666666666667,0.543335497379303,1,Spanish,196,13.5,300
1048,2,0.2,0.8,0.01,0.43,0.51,0,0.05,0.658356010913849,1,Spanish,196,13.55,300
1050,4.8,0,1.2,0,0.386666666666667,0.54,0,0.0733333333333333,0.602496087551117,1,Spanish,196,14.05,300
1051,5,0.2,1,0.00333333333333333,0.466666666666667,0.416666666666667,0.01,0.103333333333333,0.575757503509521,1,Spanish,196,14.1,300
1054,8,0.8,3,0.0266666666666667,0.65,0.18,0.04,0.103333333333333,0.794253885746002,1,Spanish,196,14.25,300
1055,31.6,1.2,3.8,0.03,0.52,0.08,0.116666666666667,0.253333333333333,0.727569699287415,1,Spanish,196,14.3,300
1056,32.8,1.2,2.2,0,0.503333333333333,0.0333333333333333,0.263333333333333,0.2,0.793823719024658,1,Spanish,196,14.35,300
1057,3.2,0.2,0.6,0.0233333333333333,0.836666666666667,0.06,0.0233333333333333,0.0566666666666667,0.741105079650879,1,Spanish,196,14.4,300
1058,19.6363636363636,0,0,0,0.781818181818182,0.0909090909090909,0,0.127272727272727,0.641839265823364,1,Spanish,196,14.45,55
1059,221.538461538462,4.61538461538461,4.61538461538461,0,0,0.0769230769230769,0,0.923076923076923,0.618133902549744,1,Spanish,197,14.2,13
1060,85,0,0,0,0.5,0.138888888888889,0,0.361111111111111,0.51614511013031,1,Spanish,197,8.3,36
1061,12.2,0.6,1,0.03,0.433333333333333,0.343333333333333,0.0133333333333333,0.18,0.521998405456543,1,Spanish,197,8.35,300
1062,27.4,1.2,2.4,0.0466666666666667,0.4,0.316666666666667,0.0166666666666667,0.22,0.654371798038483,1,Spanish,197,8.4,300
1064,1.8,0,0.4,0.00333333333333333,0.586666666666667,0.346666666666667,0.0266666666666667,0.0366666666666667,0.538863599300385,1,Spanish,197,8.5,300
1066,3.4,0.2,0.8,0.02,0.55,0.373333333333333,0.00666666666666667,0.05,0.738295435905457,1,Spanish,197,9,300
1067,35.4,2.8,7.4,0.02,0.386666666666667,0.253333333333333,0,0.34,0.727754712104797,1,Spanish,197,9.05,300
1068,3.4,0.4,1.8,0.0133333333333333,0.42,0.413333333333333,0.0133333333333333,0.14,0.708083271980286,1,Spanish,197,9.1,300
1069,4.8,0,0.6,0.0533333333333333,0.503333333333333,0.373333333333333,0.0166666666666667,0.0533333333333333,0.520199537277222,1,Spanish,197,9.15,300
1070,5.2,0.2,0.6,0.00333333333333333,0.706666666666667,0.213333333333333,0.01,0.0666666666666667,0.648082256317139,1,Spanish,197,9.2,300
1072,5.6,0.6,2.8,0.00333333333333333,0.596666666666667,0.266666666666667,0.00666666666666667,0.126666666666667,0.817204296588898,1,Spanish,197,9.3,300
1074,1,0,0.4,0.01,0.39,0.39,0.0933333333333333,0.116666666666667,0.645599663257599,1,Spanish,197,9.4,300
1079,1.4,0,1,0.0166666666666667,0.46,0.223333333333333,0.206666666666667,0.0933333333333333,0.610006034374237,1,Spanish,197,10.05,300
1080,0.4,0,0.6,0.0166666666666667,0.486666666666667,0.353333333333333,0.0833333333333333,0.06,0.58139181137085,1,Spanish,197,10.1,300
1081,13,0.4,1.6,0.00333333333333333,0.72,0.146666666666667,0.03,0.1,0.672255337238312,1,Spanish,197,10.15,300
1082,2,0.4,0.8,0.00666666666666667,0.6,0.206666666666667,0.116666666666667,0.07,0.5741046667099,1,Spanish,197,10.2,300
1083,5.6,1.4,5.4,0.0233333333333333,0.29,0.416666666666667,0.0233333333333333,0.246666666666667,0.618959188461304,1,Spanish,197,10.25,300
1084,4.2,0.4,7.8,0.0166666666666667,0.266666666666667,0.456666666666667,0.0666666666666667,0.193333333333333,0.73936516046524,1,Spanish,197,10.3,300
1085,8.6,0.6,2.6,0.00666666666666667,0.6,0.253333333333333,0.01,0.13,0.743488430976868,1,Spanish,197,10.35,300
1086,7.2,0.2,2.8,0.0366666666666667,0.546666666666667,0.323333333333333,0,0.0933333333333333,0.81036514043808,1,Spanish,197,10.4,300
1089,9.2,1,2.6,0.00333333333333333,0.353333333333333,0.333333333333333,0.203333333333333,0.106666666666667,0.710000574588776,1,Spanish,197,10.55,300
1090,2.6,0.2,2.8,0.0266666666666667,0.61,0.203333333333333,0.05,0.11,0.696745157241821,1,Spanish,197,11,300
1091,25.8,2.2,5,0.0166666666666667,0.58,0.166666666666667,0.0166666666666667,0.22,0.872389137744904,1,Spanish,197,11.05,300
1092,11.8,0,1.2,0.03,0.61,0.236666666666667,0.01,0.113333333333333,0.631217241287231,1,Spanish,197,11.1,300
1093,11,0.6,2,0.02,0.566666666666667,0.283333333333333,0.01,0.12,0.735001623630524,1,Spanish,197,11.15,300
1094,9,0.6,2.8,0.0166666666666667,0.7,0.18,0,0.103333333333333,0.841845810413361,1,Spanish,197,11.2,300
1095,10.8,0.8,3.6,0.0166666666666667,0.56,0.32,0,0.103333333333333,0.841682732105255,1,Spanish,197,11.25,300
1096,0.6,0,0.4,0.07,0.343333333333333,0.576666666666667,0.00333333333333333,0.00666666666666667,0.513828039169312,1,Spanish,197,11.3,300
1097,0.8,0,2,0.0166666666666667,0.5,0.443333333333333,0.00333333333333333,0.0366666666666667,0.575068175792694,1,Spanish,197,11.35,300
1099,2.6,0,0.6,0.0333333333333333,0.0166666666666667,0.836666666666667,0,0.113333333333333,0.501231670379639,1,Spanish,197,11.45,300
1100,4.6,0.2,1.6,0.0433333333333333,0.48,0.42,0,0.0566666666666667,0.696187615394592,1,Spanish,197,11.5,300
1101,0,0,4.2,0.0566666666666667,0.466666666666667,0.393333333333333,0,0.0833333333333333,0.501332581043243,1,Spanish,197,11.55,300
1102,2.4,0,3.4,0.0566666666666667,0.396666666666667,0.47,0,0.0766666666666667,0.639363646507263,1,Spanish,197,12,300
1103,17.4,0.6,1.4,0.0166666666666667,0.48,0.396666666666667,0,0.106666666666667,0.722324550151825,1,Spanish,197,12.05,300
1104,1.6,0.2,4.6,0,0.56,0.203333333333333,0,0.236666666666667,0.666680216789246,1,Spanish,197,12.1,300
1105,9.2,0.4,5,0,0.503333333333333,0.23,0,0.266666666666667,0.683567106723785,1,Spanish,197,12.15,300
1106,3.6,0.2,5.2,0.0233333333333333,0.7,0.136666666666667,0,0.14,0.814985394477844,1,Spanish,197,12.2,300
1109,0.6,0,2.2,0.0233333333333333,0.436666666666667,0.48,0.00333333333333333,0.0566666666666667,0.643795788288116,1,Spanish,197,12.35,300
1111,1.8,0.2,5.4,0.0233333333333333,0.363333333333333,0.383333333333333,0,0.23,0.530539751052856,1,Spanish,197,12.45,300
1112,1.8,0.4,1.4,0.0633333333333333,0.643333333333333,0.256666666666667,0,0.0366666666666667,0.881514191627502,1,Spanish,197,12.5,300
1113,4.4,0.4,4.4,0.0466666666666667,0.696666666666667,0.153333333333333,0,0.103333333333333,0.877852737903595,1,Spanish,197,12.55,300
1114,3.2,0.2,2,0.0566666666666667,0.05,0.77,0,0.123333333333333,0.522516548633575,1,Spanish,197,13,300
1115,0,0,2.4,0.02,0.0533333333333333,0.693333333333333,0,0.233333333333333,0.564458131790161,1,Spanish,197,13.05,300
1116,0,0,3,0.02,0.0233333333333333,0.846666666666667,0,0.11,0.620654165744781,1,Spanish,197,13.1,300
1120,7.76470588235294,0.705882352941176,2.82352941176471,0.105882352941176,0.317647058823529,0.447058823529412,0.0235294117647059,0.105882352941176,0.789332687854767,1,Spanish,197,17.35,85
1121,4.8,0.4,2.8,0.21,0.18,0.466666666666667,0,0.143333333333333,0.637871384620667,1,Spanish,197,17.4,300
1126,2.4,0.2,2.4,0.0233333333333333,0.1,0.693333333333333,0.0666666666666667,0.116666666666667,0.508144557476044,1,Spanish,197,18.05,300
1127,5,0.6,1.4,0.0566666666666667,0.136666666666667,0.693333333333333,0.0366666666666667,0.0766666666666667,0.639059662818909,1,Spanish,197,18.1,300
1128,4.8,0.6,9.6,0.0333333333333333,0.323333333333333,0.393333333333333,0,0.25,0.755457818508148,1,Spanish,197,18.15,300
1129,14,0.4,4,0.0533333333333333,0.306666666666667,0.46,0.00666666666666667,0.173333333333333,0.627892076969147,1,Spanish,197,18.2,300
1130,23.4,1.6,4.6,0.07,0.1,0.526666666666667,0.0266666666666667,0.276666666666667,0.513412117958069,1,Spanish,197,18.25,300
1132,13.4,0.6,2.8,0.00666666666666667,0.113333333333333,0.733333333333333,0,0.146666666666667,0.528435349464417,1,Spanish,197,18.35,300
1135,7.8,0.4,2.2,0.2,0.16,0.58,0,0.06,0.599716365337372,1,Spanish,197,18.5,300
1136,2,0,2.6,0.293333333333333,0.09,0.523333333333333,0,0.0933333333333333,0.528128623962402,1,Spanish,197,18.55,300
1138,35.8,2.2,5,0.00666666666666667,0.246666666666667,0.466666666666667,0.0333333333333333,0.246666666666667,0.663651168346405,1,Spanish,197,19.05,300
1139,19.2,0.8,4,0.0166666666666667,0.263333333333333,0.52,0.00333333333333333,0.196666666666667,0.595457255840302,1,Spanish,197,19.1,300
1142,8.8,0,0.6,0,0.13,0.703333333333333,0.09,0.0766666666666667,0.602949500083923,1,Spanish,197,19.25,300
1144,2,0.2,0.4,0.0266666666666667,0.08,0.156666666666667,0.706666666666667,0.03,0.503594279289246,1,Spanish,197,19.35,300
1145,9,0,2.6,0.0433333333333333,0.356666666666667,0.233333333333333,0.233333333333333,0.133333333333333,0.565828800201416,1,Spanish,197,19.4,300
1146,3.4,0.8,5.2,0.03,0.0766666666666667,0.543333333333333,0.16,0.19,0.53688633441925,1,Spanish,197,19.45,300
1147,2.8,0.2,3,0.06,0.0866666666666667,0.616666666666667,0.123333333333333,0.113333333333333,0.689043939113617,1,Spanish,197,19.5,300
1148,7,0.4,1.4,0.0866666666666667,0.136666666666667,0.63,0.05,0.0966666666666667,0.589414656162262,1,Spanish,197,19.55,300
1149,5.8,0.6,4.4,0.0433333333333333,0.273333333333333,0.533333333333333,0.01,0.14,0.703346788883209,1,Spanish,197,20,300
1150,2.2,0.2,1,0.0966666666666667,0.0466666666666667,0.733333333333333,0,0.123333333333333,0.522516548633575,1,Spanish,197,20.05,300
1151,9,0.2,0.4,0.153333333333333,0.0766666666666667,0.633333333333333,0.0366666666666667,0.1,0.538943290710449,1,Spanish,197,20.1,300
1163,5,0.2,1.6,0.02,0.0333333333333333,0.866666666666667,0.00333333333333333,0.0766666666666667,0.656059443950653,1,Spanish,197,13.05,300
1164,3.6,0.4,7,0.01,0.00333333333333333,0.75,0,0.236666666666667,0.503967940807343,1,Spanish,197,13.1,300
1165,12.2,0.6,3.4,0.0333333333333333,0.0133333333333333,0.833333333333333,0,0.12,0.540612936019897,1,Spanish,197,13.15,300
1166,18.2,0.4,5.4,0.03,0.0533333333333333,0.736666666666667,0,0.18,0.714921593666077,1,Spanish,197,13.2,300
1167,5,0.2,1.4,0.07,0.07,0.696666666666667,0.00333333333333333,0.16,0.547898888587952,1,Spanish,197,13.25,300
1170,15.4,0.4,2.6,0.09,0.29,0.443333333333333,0.0266666666666667,0.15,0.526396691799164,1,Spanish,197,13.4,300
1171,4.2,0,2,0.0133333333333333,0.48,0.393333333333333,0.0233333333333333,0.09,0.580040693283081,1,Spanish,197,13.45,300
1172,8.2,0.8,3,0.0433333333333333,0.34,0.49,0.01,0.116666666666667,0.74422246217727706,1,Spanish,197,13.5,300
1173,31.2,1.4,2,0.04,0.133333333333333,0.606666666666667,0.0133333333333333,0.206666666666667,0.541441380977631,1,Spanish,197,13.55,300
1174,1.4,0,1.6,0.01,0.253333333333333,0.553333333333333,0.0733333333333333,0.11,0.528125762939453,1,Spanish,197,14,300
1175,1.6,0.4,1.8,0.02,0.13,0.23,0.556666666666667,0.0633333333333333,0.664547801017761,1,Spanish,197,14.05,300
1177,3.8,0,1.2,0.08,0.126666666666667,0.633333333333333,0.05,0.11,0.615473687648773,1,Spanish,197,14.15,300
1178,2.2,0.2,4.2,0.02,0.1,0.723333333333333,0.0666666666666667,0.09,0.708189070224762,1,Spanish,197,14.2,300
1181,1.2,0,4,0.11,0.1,0.546666666666667,0.0166666666666667,0.226666666666667,0.588764011859894,1,Spanish,197,14.35,300
1182,6.6,1,5.2,0.0366666666666667,0.0566666666666667,0.44,0.146666666666667,0.32,0.573931634426117,1,Spanish,197,14.4,300
1183,34.2,1,3.2,0.00666666666666667,0.106666666666667,0.226666666666667,0.406666666666667,0.253333333333333,0.538000643253326,1,Spanish,197,14.45,300
1186,3.6,0.4,4.4,0.02,0.166666666666667,0.326666666666667,0.36,0.126666666666667,0.692754864692688,1,Spanish,197,15,300
1187,4.8,0.2,2.8,0.0366666666666667,0.0966666666666667,0.276666666666667,0.51,0.08,0.703832805156708,1,Spanish,197,15.05,300
1189,6.4,0,2.4,0.0166666666666667,0.276666666666667,0.406666666666667,0.183333333333333,0.116666666666667,0.551054716110229,1,Spanish,197,15.15,300
1190,33.6,2,5.8,0.03,0.466666666666667,0.25,0.01,0.243333333333333,0.810856878757477,1,Spanish,197,15.2,300
1191,8.4,1,3.6,0.04,0.4,0.39,0.0333333333333333,0.136666666666667,0.795720279216766,1,Spanish,197,15.25,300
1193,20.2,1,2,0.05,0.213333333333333,0.516666666666667,0.05,0.17,0.57111012935638406,1,Spanish,197,15.35,300
1194,23.2,1,2.8,0.03,0.213333333333333,0.533333333333333,0.00333333333333333,0.22,0.530454277992249,1,Spanish,197,15.4,300
1195,3.8,0.4,1.6,0.0233333333333333,0.32,0.52,0.0466666666666667,0.09,0.664390861988068,1,Spanish,197,15.45,300
1199,4.4,0,1.8,0.0133333333333333,0.43,0.49,0.00333333333333333,0.0633333333333333,0.707444489002228,1,Spanish,197,16.05,300
1200,5.4,0.6,3.8,0.02,0.236666666666667,0.27,0.00333333333333333,0.47,0.609504759311676,1,Spanish,197,16.1,300
1203,3.66666666666667,0,0.666666666666667,0.0333333333333333,0.394444444444444,0.488888888888889,0.0444444444444444,0.0388888888888889,0.533126175403595,1,Spanish,197,16.25,180
1204,32.8571428571429,2.85714285714286,10,0,0.333333333333333,0.380952380952381,0,0.285714285714286,0.827027022838593,1,Spanish,197,8.4,42
1205,16.6,1.6,6.6,0.0366666666666667,0.536666666666667,0.176666666666667,0,0.25,0.817940354347229,1,Spanish,197,8.45,300
1207,7.2,0.2,1.2,0.0466666666666667,0.436666666666667,0.433333333333333,0.00333333333333333,0.08,0.703797101974487,1,Spanish,197,8.55,300
1208,8.8,0.4,3.4,0.0233333333333333,0.4,0.36,0,0.216666666666667,0.603490114212036,1,Spanish,197,9,300
1209,12.6,0.2,1.2,0.0166666666666667,0.48,0.333333333333333,0.00666666666666667,0.163333333333333,0.561672747135162,1,Spanish,197,9.05,300
1210,8,0.8,3.6,0.07,0.206666666666667,0.61,0,0.113333333333333,0.651996791362762,1,Spanish,197,9.1,300
1213,9.2,0.8,1.8,0.02,0.246666666666667,0.606666666666667,0.00666666666666667,0.12,0.558241784572601,1,Spanish,197,9.25,300
1214,1.6,0,2.2,0.02,0.45,0.406666666666667,0,0.123333333333333,0.630754351615906,1,Spanish,197,9.3,300
1216,2.6,0.2,4.8,0.106666666666667,0.216666666666667,0.536666666666667,0,0.14,0.600864589214325,1,Spanish,197,9.4,300
1218,8.2,0.4,3,0.06,0.193333333333333,0.61,0,0.136666666666667,0.560358703136444,1,Spanish,197,9.5,300
1219,2.2,0.2,3.6,0.14,0.206666666666667,0.496666666666667,0,0.156666666666667,0.54313600063324,1,Spanish,197,9.55,300
1220,0,0,3.4,0.07,0.17,0.673333333333333,0,0.0866666666666667,0.620159924030304,1,Spanish,197,10,300
1221,2.4,0.4,4.2,0.0566666666666667,0.246666666666667,0.55,0,0.146666666666667,0.646169066429138,1,Spanish,197,10.05,300
1222,13.4,1.2,4.4,0.0133333333333333,0.28,0.513333333333333,0.01,0.183333333333333,0.674014627933502,1,Spanish,197,10.1,300
1223,6.4,0.4,5.2,0.0133333333333333,0.166666666666667,0.56,0.0533333333333333,0.206666666666667,0.501285672187805,1,Spanish,197,10.15,300
1225,0,0,5.2,0,0.03,0.666666666666667,0.2,0.103333333333333,0.626443862915039,1,Spanish,197,10.25,300
1226,4.8,0.4,3,0.00666666666666667,0.17,0.3,0.393333333333333,0.13,0.692440390586853,1,Spanish,197,10.3,300
1229,3.2,0.2,0.8,0.0633333333333333,0.293333333333333,0.516666666666667,0.00666666666666667,0.12,0.553700566291809,1,Spanish,197,10.45,300
1232,4.2,0.6,2.4,0.0166666666666667,0.306666666666667,0.446666666666667,0.00333333333333333,0.226666666666667,0.579014122486115,1,Spanish,197,11,300
1233,1.2,0.2,0.6,0.0733333333333333,0.193333333333333,0.643333333333333,0.01,0.08,0.611962616443634,1,Spanish,197,11.05,300
1234,1.6,0.2,2,0.00333333333333333,0.0433333333333333,0.833333333333333,0.0333333333333333,0.0866666666666667,0.698230266571045,1,Spanish,197,11.1,300
1236,7.6,0.8,3.2,0.03,0.476666666666667,0.253333333333333,0,0.24,0.732175529003143,1,Spanish,197,11.2,300
1237,7.4,1,8.2,0.0766666666666667,0.346666666666667,0.36,0,0.216666666666667,0.749913096427917,1,Spanish,197,11.25,300
